Date,Open,High,Low,Close,Adj Close,Volume
2012-08-31,678.500000,679.500000,667.325012,671.875000,565.759644,1773848
2012-09-03,675.000000,677.450012,666.500000,668.924988,563.275818,1223826
2012-09-04,666.450012,673.500000,661.025024,670.424988,564.538879,1508018
2012-09-05,669.750000,685.500000,666.000000,682.250000,574.496094,2028960
2012-09-06,682.049988,689.950012,676.825012,687.799988,579.169556,2291684
2012-09-07,695.000000,698.400024,689.450012,693.349976,583.842957,2636656
2012-09-08,null,null,null,null,null,null
2012-09-10,691.599976,691.950012,682.974976,685.724976,577.422241,1476024
2012-09-11,684.500000,697.799988,682.025024,696.325012,586.348083,1274180
2012-09-12,698.474976,710.500000,694.950012,707.450012,595.716125,2114466
2012-09-13,706.500000,711.974976,704.775024,708.849976,596.894775,1881210
2012-09-14,714.000000,719.900024,701.075012,706.549988,594.958069,2814840
2012-09-17,709.125000,710.775024,667.750000,671.049988,565.065063,5094390
2012-09-18,672.500000,672.500000,646.275024,649.900024,547.255493,7220206
2012-09-20,647.500000,668.450012,645.799988,661.000000,556.602173,4042506
2012-09-21,662.450012,666.150024,649.150024,652.025024,549.044800,4247758
2012-09-24,655.000000,656.500000,638.500000,644.724976,542.897766,4937020
2012-09-25,645.049988,654.875000,641.150024,646.599976,544.476624,3823694
2012-09-26,647.599976,652.500000,641.000000,642.799988,541.276794,3292812
2012-09-27,640.049988,649.750000,630.549988,635.775024,535.361267,5605398
2012-09-28,639.400024,652.500000,638.250000,647.950012,545.613403,2912996
2012-10-01,647.500000,654.900024,646.525024,651.474976,548.581604,1795618
2012-10-03,650.500000,662.500000,650.500000,661.325012,556.876099,2318230
2012-10-04,660.000000,660.825012,654.325012,658.575012,554.560425,1319284
2012-10-05,655.125000,659.674988,527.500000,652.000000,549.023804,3836110
2012-10-08,655.000000,657.625000,642.724976,646.349976,544.266174,1685408
2012-10-09,648.950012,649.400024,642.500000,647.424988,545.171387,1291154
2012-10-10,643.000000,650.875000,642.500000,644.674988,542.855530,1163978
2012-10-11,645.125000,650.775024,643.025024,644.724976,542.897766,1635526
2012-10-12,639.400024,656.825012,636.599976,649.224976,546.687195,2469542
2012-10-15,647.000000,651.200012,643.750000,647.325012,545.087036,814528
2012-10-16,648.500000,655.099976,643.900024,647.950012,545.613403,1282744
2012-10-17,650.650024,652.450012,636.000000,641.575012,540.245422,1597480
2012-10-18,643.125000,655.500000,640.099976,653.674988,550.434204,1447128
2012-10-19,654.500000,655.700012,641.000000,644.849976,543.003052,2825616
2012-10-22,662.549988,667.450012,651.500000,659.450012,555.297180,5397342
2012-10-23,662.000000,662.000000,655.950012,657.299988,553.486694,1136696
2012-10-25,657.500000,661.950012,652.125000,657.674988,553.802368,2254470
2012-10-29,655.500000,659.900024,650.400024,654.200012,550.876404,815628
2012-10-30,652.200012,661.000000,652.200012,655.750000,552.181580,805268
2012-10-31,654.549988,658.400024,652.000000,657.750000,555.135437,999536
2012-11-01,657.450012,660.174988,655.099976,657.625000,555.029968,1579768
2012-11-02,662.450012,669.000000,659.200012,665.599976,561.760925,1673974
2012-11-05,667.950012,671.674988,662.650024,664.799988,561.085632,1223826
2012-11-06,662.500000,668.700012,659.724976,660.275024,557.266663,1297466
2012-11-07,662.500000,666.674988,660.750000,665.750000,561.887634,1058390
2012-11-08,662.000000,667.349976,658.299988,665.599976,561.760925,1239044
2012-11-09,665.000000,666.625000,660.450012,662.474976,559.123291,711382
2012-11-11,null,null,null,null,null,null
2012-11-12,660.000000,674.000000,660.000000,667.250000,563.153381,1466782
2012-11-15,660.049988,661.000000,645.500000,647.075012,546.125977,1735402
2012-11-16,649.900024,653.400024,640.049988,643.400024,543.024170,1598890
2012-11-19,645.049988,647.500000,629.250000,631.174988,532.706299,1676286
2012-11-20,637.500000,641.450012,628.025024,636.400024,537.116333,1256040
2012-11-21,638.125000,647.349976,638.125000,641.099976,541.082886,941744
2012-11-22,641.049988,642.049988,635.500000,638.224976,538.656677,611624
2012-11-23,641.000000,645.700012,635.625000,644.299988,543.783875,749676
2012-11-26,644.000000,647.849976,642.500000,646.849976,545.936035,456334
2012-11-27,649.950012,649.950012,644.150024,647.599976,546.568970,1338160
2012-11-29,655.000000,656.000000,646.174988,649.049988,547.792664,3470578
2012-11-30,647.500000,662.500000,645.549988,657.000000,554.502441,3579294
2012-12-03,657.500000,661.000000,652.599976,658.400024,555.684021,1319512
2012-12-04,657.549988,660.900024,646.450012,649.724976,548.362305,1595120
2012-12-05,650.000000,653.775024,644.299988,648.950012,547.708313,1790058
2012-12-06,647.500000,647.500000,634.500000,640.349976,540.449890,2370092
2012-12-07,638.325012,640.349976,628.525024,632.075012,533.466003,1957214
2012-12-10,631.049988,633.400024,615.599976,618.599976,522.093323,3029430
2012-12-11,617.500000,621.500000,605.174988,609.849976,514.708130,4926914
2012-12-12,612.450012,620.500000,610.549988,612.900024,517.282654,2487948
2012-12-13,615.049988,617.299988,608.549988,611.275024,515.910767,2297162
2012-12-14,608.500000,622.500000,608.075012,621.450012,524.498657,2196814
2012-12-17,619.575012,624.450012,601.049988,602.750000,508.715912,4482898
2012-12-18,607.349976,612.500000,598.500000,605.325012,510.889404,4688482
2012-12-19,608.049988,618.275024,608.049988,616.325012,520.173096,6642060
2012-12-20,613.575012,627.500000,613.575012,626.025024,528.359985,2314030
2012-12-21,625.000000,632.200012,618.849976,629.349976,531.166138,2457968
2012-12-24,631.000000,635.549988,630.049988,633.099976,534.330994,1254818
2012-12-26,633.500000,634.575012,627.650024,631.099976,532.643188,1435258
2012-12-27,632.450012,632.450012,623.825012,625.474976,527.895691,1994158
2012-12-28,627.000000,636.000000,625.375000,633.750000,534.879578,1501622
2012-12-31,630.500000,632.799988,626.000000,627.924988,529.963379,704170
2013-01-01,633.474976,633.950012,630.000000,632.075012,533.466003,509580
2013-01-02,633.500000,636.200012,627.775024,631.650024,533.107483,1880246
2013-01-03,632.500000,642.000000,629.974976,640.299988,540.407898,2635130
2013-01-04,642.500000,650.500000,640.450012,649.599976,548.256897,5228760
2013-01-07,650.000000,652.000000,645.125000,647.424988,546.421326,1820752
2013-01-08,647.500000,652.150024,647.150024,650.125000,548.700073,2341870
2013-01-09,650.500000,653.700012,636.575012,638.299988,538.719849,3135898
2013-01-10,639.950012,641.049988,627.650024,629.200012,531.039307,4522838
2013-01-11,645.000000,661.250000,645.000000,653.174988,551.274109,7805006
2013-01-14,659.500000,674.224976,653.674988,667.250000,563.153381,5790224
2013-01-15,695.000000,700.000000,663.500000,668.724976,564.398132,8262978
2013-01-16,668.450012,677.500000,654.500000,673.875000,568.744873,4109492
2013-01-17,674.849976,685.900024,671.500000,681.000000,574.758179,3028544
2013-01-18,681.250000,683.025024,669.025024,675.500000,570.116333,1440470
2013-01-21,676.250000,677.450012,663.549988,665.000000,561.254517,1260038
2013-01-22,663.000000,665.849976,654.049988,658.750000,555.979553,1386630
2013-01-23,657.875000,661.875000,649.200012,655.974976,554.901001,1877654
2013-01-24,652.500000,668.450012,652.500000,664.275024,561.921997,3498470
2013-01-25,661.875000,672.500000,661.875000,670.250000,566.976440,1521100
2013-01-28,670.150024,674.974976,668.974976,672.525024,568.900696,2428154
2013-01-29,670.599976,678.275024,670.150024,672.474976,568.858582,1731804
2013-01-30,670.500000,674.924988,667.900024,673.075012,569.366089,2279144
2013-01-31,674.424988,676.224976,663.200012,672.075012,568.520142,4313168
2013-02-01,672.000000,676.000000,671.075012,674.049988,570.190613,1484540
2013-02-04,674.500000,683.900024,672.575012,678.174988,573.680115,2487304
2013-02-05,672.549988,682.500000,672.549988,680.025024,575.245239,2161994
2013-02-06,681.250000,687.950012,681.000000,685.275024,579.686218,3573706
2013-02-07,680.500000,695.000000,680.500000,693.575012,586.707458,2612782
2013-02-08,693.000000,718.500000,692.549988,711.299988,601.701233,6973618
2013-02-11,712.000000,714.450012,706.125000,707.349976,598.359985,2312126
2013-02-12,704.525024,707.500000,700.924988,705.025024,596.393311,2225502
2013-02-13,704.900024,720.825012,702.549988,717.700012,607.114929,3822666
2013-02-14,715.049988,727.900024,714.500000,723.849976,612.317505,2946958
2013-02-15,722.000000,725.900024,715.325012,721.075012,609.970154,1820790
2013-02-18,720.049988,720.950012,710.000000,712.674988,602.864441,952086
2013-02-19,710.799988,724.450012,706.349976,721.775024,610.562256,744294
2013-02-20,720.750000,728.500000,720.750000,726.400024,614.474609,2261518
2013-02-21,720.349976,728.424988,720.349976,725.525024,613.734558,3849146
2013-02-22,725.000000,732.025024,721.150024,727.549988,615.447449,1310694
2013-02-25,726.500000,737.500000,725.750000,736.849976,623.314514,1730030
2013-02-26,733.500000,749.974976,733.000000,748.200012,632.915710,2853670
2013-02-27,747.625000,751.525024,738.650024,741.599976,627.332397,2556682
2013-02-28,743.125000,762.500000,742.625000,758.500000,641.628784,4599424
2013-03-01,757.549988,758.000000,749.000000,750.924988,635.220703,2537326
2013-03-04,745.500000,759.950012,745.500000,756.599976,640.021179,3136076
2013-03-05,758.500000,771.500000,754.299988,770.075012,651.420044,3440054
2013-03-06,768.075012,782.750000,768.075012,780.599976,660.323425,2299510
2013-03-07,780.500000,798.799988,779.674988,794.950012,672.462463,3908702
2013-03-08,795.000000,797.825012,787.450012,791.575012,669.607239,4341502
2013-03-11,787.500000,794.775024,778.325012,783.099976,662.438110,2221330
2013-03-12,779.000000,783.974976,774.000000,780.250000,660.027466,1809452
2013-03-13,778.025024,779.349976,774.000000,775.849976,656.305115,1794496
2013-03-14,778.500000,788.500000,771.900024,783.849976,663.072754,3051218
2013-03-15,786.000000,790.200012,780.299988,785.125000,664.151306,4212398
2013-03-18,779.924988,786.825012,777.200012,783.474976,662.755371,1694988
2013-03-19,782.250000,782.250000,770.224976,773.375000,654.211609,3739910
2013-03-20,770.000000,786.325012,769.974976,778.825012,658.821838,4168136
2013-03-21,781.500000,787.200012,776.849976,779.974976,659.794739,1664604
2013-03-22,780.700012,781.049988,766.000000,771.075012,652.266052,2714456
2013-03-25,774.250000,776.000000,764.200012,771.674988,652.773438,1857316
2013-03-26,770.049988,785.000000,768.075012,778.174988,658.271912,1781536
2013-03-28,778.000000,791.700012,770.825012,787.875000,666.477478,3065662
2013-04-01,782.500000,786.849976,775.625000,778.424988,658.483643,968812
2013-04-02,778.000000,785.599976,770.625000,783.674988,662.924438,1130332
2013-04-03,785.000000,787.500000,765.500000,771.700012,652.794739,959932
2013-04-04,770.049988,770.049988,750.500000,753.900024,637.737366,1126338
2013-04-05,752.500000,754.674988,742.049988,749.174988,633.740295,1865248
2013-04-08,749.450012,749.450012,737.500000,740.375000,626.296326,896416
2013-04-09,740.000000,756.500000,738.799988,748.700012,633.338806,1672354
2013-04-10,754.950012,769.450012,750.500000,765.224976,647.317383,2046284
2013-04-11,770.000000,775.049988,760.349976,768.450012,650.045410,2244658
2013-04-12,740.950012,762.250000,739.174988,755.875000,639.408264,5032060
2013-04-15,756.750000,757.000000,724.174988,736.224976,622.785645,5391496
2013-04-16,735.000000,746.724976,728.974976,741.575012,627.311523,3071582
2013-04-17,747.500000,749.500000,715.500000,728.325012,616.103088,5279004
2013-04-18,743.974976,747.450012,713.724976,726.375000,614.453491,8554458
2013-04-22,723.000000,729.900024,712.500000,712.650024,602.843384,2962484
2013-04-23,712.224976,724.000000,712.000000,715.275024,605.063782,3384170
2013-04-25,715.275024,715.275024,699.325012,701.150024,593.115356,7929194
2013-04-26,696.500000,696.724976,682.549988,684.674988,579.178955,4754076
2013-04-29,682.500000,692.349976,682.500000,685.375000,579.770935,3968916
2013-04-30,684.000000,691.000000,682.500000,689.200012,583.006531,4020570
2013-05-02,686.750000,719.400024,686.750000,716.950012,606.480835,5630326
2013-05-03,713.000000,723.625000,703.950012,709.250000,599.967041,3641790
2013-05-06,710.000000,736.200012,710.000000,733.599976,620.565247,3727118
2013-05-07,733.549988,739.424988,728.700012,735.799988,622.426453,2260180
2013-05-08,736.000000,743.900024,735.000000,740.049988,626.021606,1768130
2013-05-09,741.599976,751.724976,741.500000,749.224976,633.782776,1949700
2013-05-10,749.224976,755.450012,745.549988,747.950012,632.704285,1139714
2013-05-13,740.000000,740.500000,722.849976,725.799988,613.966980,1862498
2013-05-14,727.549988,735.275024,721.875000,728.974976,616.653076,2250100
2013-05-15,729.049988,738.599976,725.000000,735.775024,622.405151,3565926
2013-05-16,734.500000,734.500000,723.724976,727.025024,615.003235,2415652
2013-05-17,727.500000,739.250000,727.049988,736.900024,623.356995,2900200
2013-05-20,735.625000,739.000000,730.500000,736.200012,622.764465,1385504
2013-05-21,732.500000,751.000000,732.500000,746.424988,631.414307,1898432
2013-05-22,749.000000,754.575012,746.150024,749.200012,633.761658,1846944
2013-05-23,747.500000,763.375000,739.174988,746.349976,631.350830,3063962
2013-05-24,750.000000,751.474976,731.799988,734.775024,621.559143,1586612
2013-05-27,734.750000,750.000000,730.000000,749.000000,633.592468,2023864
2013-05-28,749.000000,758.250000,745.150024,757.049988,640.401978,1400254
2013-05-29,758.000000,763.750000,742.549988,748.674988,633.317566,1452038
2013-05-30,750.000000,756.000000,743.500000,749.700012,634.184631,2408346
2013-05-31,745.500000,754.625000,738.375000,749.224976,633.782776,1929868
2013-06-03,752.000000,753.500000,728.549988,734.700012,621.495789,3097612
2013-06-04,730.000000,736.950012,725.075012,732.674988,619.782776,1305320
2013-06-05,730.549988,736.325012,726.349976,733.900024,620.818970,1728676
2013-06-06,726.849976,739.250000,726.025024,735.375000,627.625610,2540452
2013-06-07,735.049988,769.500000,734.000000,759.474976,648.194336,3550844
2013-06-10,762.525024,772.349976,759.549988,762.525024,650.797424,3360430
2013-06-11,765.099976,771.000000,746.000000,750.775024,640.769104,2205468
2013-06-12,747.049988,747.549988,731.025024,734.049988,626.494690,4805954
2013-06-13,730.000000,732.000000,717.549988,722.825012,616.914124,3151342
2013-06-14,724.000000,728.625000,715.500000,725.349976,619.069275,3105996
2013-06-17,726.500000,732.500000,714.000000,726.224976,619.816101,2584162
2013-06-18,727.500000,730.000000,720.075012,721.900024,616.124878,2291528
2013-06-19,727.450012,727.450012,711.775024,713.849976,609.254272,2139788
2013-06-20,710.500000,716.575012,699.549988,702.250000,599.354248,4172878
2013-06-21,704.400024,715.924988,704.000000,711.125000,606.928650,2848224
2013-06-24,707.500000,717.049988,700.049988,705.349976,601.999939,1889164
2013-06-25,706.750000,713.549988,690.349976,696.150024,594.147888,1860548
2013-06-26,698.450012,723.875000,690.525024,718.849976,613.521667,2326488
2013-06-27,723.900024,748.500000,721.000000,745.950012,636.651001,3820678
2013-06-28,747.500000,762.150024,729.099976,759.075012,647.852966,4817096
2013-07-01,756.000000,758.349976,741.700012,746.174988,636.843140,1354652
2013-07-02,746.549988,754.250000,743.325012,750.275024,640.342407,1657242
2013-07-03,748.849976,759.500000,732.500000,744.900024,635.754883,1530906
2013-07-04,745.424988,770.500000,745.000000,769.150024,656.451660,1917060
2013-07-05,771.000000,779.000000,761.000000,765.099976,652.995117,1293012
2013-07-08,764.000000,767.500000,750.000000,753.325012,642.945496,1658796
2013-07-09,747.650024,760.875000,747.650024,752.450012,642.198547,1097326
2013-07-10,755.000000,763.400024,749.000000,755.974976,645.207092,1322624
2013-07-11,760.000000,785.000000,760.000000,782.275024,667.653564,2335274
2013-07-12,797.500000,812.400024,789.650024,804.924988,686.984680,3251536
2013-07-15,800.549988,823.650024,799.650024,820.875000,700.597900,2060570
2013-07-16,812.500000,833.174988,808.799988,824.674988,703.840881,2224986
2013-07-17,822.525024,842.474976,822.525024,839.250000,716.280457,2999250
2013-07-18,840.000000,846.150024,822.000000,830.200012,708.556396,3445532
2013-07-19,859.500000,879.500000,850.000000,871.400024,743.719482,8550804
2013-07-22,870.500000,879.400024,864.150024,873.250000,745.298645,2974772
2013-07-23,874.000000,890.224976,871.799988,874.900024,746.706970,1646502
2013-07-24,874.250000,896.000000,872.500000,891.400024,760.789307,2181644
2013-07-25,890.000000,905.000000,883.349976,897.875000,766.315613,4088808
2013-07-26,897.500000,899.474976,875.049988,887.250000,757.247131,2379064
2013-07-29,879.000000,897.299988,878.625000,889.599976,760.968079,1774262
2013-07-30,890.000000,902.474976,887.724976,896.150024,766.571167,2617484
2013-07-31,895.000000,915.750000,894.724976,907.750000,776.493835,2826750
2013-08-01,905.025024,917.400024,895.000000,907.700012,776.451172,2141178
2013-08-02,909.849976,924.950012,908.349976,922.924988,789.474548,1846854
2013-08-05,920.000000,938.700012,920.000000,933.599976,798.606018,2355184
2013-08-06,936.500000,940.974976,932.325012,935.049988,799.846497,2305290
2013-08-07,937.000000,945.450012,906.724976,911.349976,779.573425,2694980
2013-08-08,902.549988,928.075012,891.849976,922.700012,789.282104,2158628
2013-08-12,920.500000,920.500000,904.075012,907.000000,775.852417,2077574
2013-08-13,910.099976,922.424988,904.974976,909.900024,778.333130,2168296
2013-08-14,912.250000,929.000000,901.000000,916.750000,784.192444,3302068
2013-08-16,912.099976,915.000000,877.775024,890.450012,761.695496,2779930
2013-08-19,899.000000,903.500000,877.775024,888.724976,760.219910,2121352
2013-08-20,894.900024,894.900024,865.000000,868.200012,742.662537,2724844
2013-08-21,870.049988,871.849976,850.575012,858.900024,734.707458,3623994
2013-08-22,852.500000,898.575012,847.599976,889.474976,760.861511,4260988
2013-08-23,897.000000,919.000000,892.150024,914.724976,782.460449,4032884
2013-08-26,911.549988,939.299988,907.000000,921.000000,787.828125,2663238
2013-08-27,919.500000,939.424988,915.000000,919.400024,786.459412,1945284
2013-08-28,914.000000,973.049988,914.000000,953.950012,816.013489,4444684
2013-08-29,950.500000,985.000000,939.150024,973.549988,832.779663,5905182
2013-08-30,969.500000,1025.000000,965.000000,1016.599976,869.604614,5282942
2013-09-02,1010.000000,1034.500000,1008.750000,1028.425049,879.719910,2154034
2013-09-03,1025.050049,1033.500000,993.075012,1000.549988,855.875488,2355064
2013-09-04,1000.000000,1039.400024,996.974976,1034.550049,884.959412,2626516
2013-09-05,1034.500000,1034.500000,990.525024,995.375000,851.448730,3927492
2013-09-06,1004.500000,1012.500000,987.500000,994.400024,850.614807,2759596
2013-09-10,993.000000,1008.349976,990.500000,993.950012,850.230042,4300972
2013-09-11,1004.000000,1009.000000,991.750000,996.900024,852.753235,3008494
2013-09-12,997.500000,999.275024,972.900024,983.950012,841.675720,1905568
2013-09-13,982.500000,995.000000,973.275024,976.875000,835.623596,2096320
2013-09-16,975.000000,992.500000,947.025024,951.275024,813.725403,2460506
2013-09-17,950.000000,976.275024,948.549988,973.724976,832.929138,3327816
2013-09-18,971.025024,982.400024,968.950012,977.250000,835.944580,2109818
2013-09-19,974.000000,995.000000,963.250000,983.150024,840.991455,3907240
2013-09-20,975.000000,994.950012,970.500000,975.150024,834.148193,3591858
2013-09-23,975.000000,988.599976,970.000000,977.549988,836.201172,2988758
2013-09-24,977.500000,988.950012,963.000000,969.750000,829.529114,4940300
2013-09-25,970.750000,985.474976,960.099976,979.525024,837.890564,4333858
2013-09-26,977.400024,987.049988,967.549988,971.450012,830.983032,4919704
2013-09-27,971.549988,980.974976,968.724976,974.049988,833.207275,1784666
2013-09-30,977.000000,980.924988,960.000000,963.900024,824.524780,1987350
2013-10-01,966.000000,977.424988,958.349976,974.525024,833.613525,1591994
2013-10-03,985.900024,1018.450012,980.200012,1012.299988,865.926697,4672354
2013-10-04,1016.000000,1034.500000,1013.474976,1016.799988,869.775879,1934032
2013-10-07,1017.500000,1048.849976,1012.650024,1044.875000,893.791077,1993878
2013-10-08,1041.500000,1049.000000,1028.275024,1030.724976,881.687500,1828106
2013-10-09,1027.750000,1048.824951,1022.549988,1045.425049,894.261780,1775858
2013-10-10,1044.000000,1049.000000,1033.625000,1040.000000,889.620972,1164320
2013-10-11,1051.500000,1069.000000,1041.199951,1061.025024,907.606140,2284448
2013-10-14,1063.750000,1112.500000,1062.500000,1106.375000,946.398865,4374460
2013-10-15,1117.500000,1129.425049,1100.500000,1107.699951,947.532349,4665092
2013-10-17,1115.000000,1115.000000,1047.849976,1054.224976,901.789307,6687214
2013-10-18,1052.400024,1066.900024,1030.775024,1060.324951,907.007202,5346166
2013-10-21,1062.500000,1063.974976,1025.000000,1035.824951,886.049988,3685372
2013-10-22,1044.000000,1053.824951,1038.425049,1044.675049,893.620239,2044614
2013-10-23,1044.250000,1051.500000,1023.075012,1030.574951,881.559021,2455496
2013-10-24,1021.000000,1041.175049,1000.924988,1004.349976,859.125916,3617758
2013-10-25,997.500000,1036.000000,997.500000,1033.875000,886.146423,2527402
2013-10-28,1034.000000,1044.900024,1026.275024,1031.974976,884.517883,1803942
2013-10-29,1032.500000,1042.900024,1023.950012,1034.900024,887.025269,1829076
2013-10-30,1035.125000,1050.000000,1035.125000,1045.974976,896.517517,2114874
2013-10-31,1044.500000,1064.500000,1039.699951,1056.025024,905.131531,3523076
2013-11-01,1055.000000,1070.974976,1045.550049,1048.800049,898.939026,1346480
2013-11-05,1050.000000,1052.500000,1015.849976,1021.000000,875.111389,2261286
2013-11-06,1031.500000,1051.775024,1029.525024,1045.550049,896.153320,1667750
2013-11-07,1050.000000,1074.074951,1040.150024,1060.974976,909.374146,1956948
2013-11-08,1065.000000,1065.875000,1035.599976,1045.425049,896.046021,1609346
2013-11-11,1045.000000,1070.000000,1025.000000,1047.324951,897.674500,1961138
2013-11-12,1048.425049,1060.849976,1039.500000,1043.574951,894.460449,1000682
2013-11-13,1049.474976,1053.099976,1021.825012,1024.500000,878.111145,1208338
2013-11-14,1036.000000,1036.000000,1010.924988,1013.099976,868.339966,2129704
2013-11-18,1023.000000,1029.949951,1016.125000,1022.000000,875.968079,2831602
2013-11-19,1024.974976,1027.500000,1010.599976,1014.950012,869.925781,2077864
2013-11-20,1023.424988,1024.949951,1008.500000,1011.799988,867.225769,1658696
2013-11-21,1011.599976,1017.349976,990.000000,993.299988,851.369202,2302882
2013-11-22,995.500000,1005.500000,992.549988,1000.424988,857.476074,1494494
2013-11-25,1004.000000,1013.424988,996.549988,1006.625000,862.790161,1950998
2013-11-26,1001.549988,1008.224976,993.500000,996.849976,854.411804,2047412
2013-11-27,1004.500000,1006.849976,987.500000,993.224976,851.304810,2120978
2013-11-28,996.549988,998.275024,985.000000,992.299988,850.512085,2805722
2013-11-29,996.000000,1007.349976,990.900024,1002.174988,858.976013,1924812
2013-12-02,997.500000,1010.500000,997.500000,1006.950012,863.068787,1253260
2013-12-03,1008.025024,1021.000000,1007.525024,1010.400024,866.025574,1449184
2013-12-04,1009.950012,1015.799988,996.825012,1000.025024,857.133240,1519036
2013-12-05,1008.000000,1016.775024,991.525024,993.575012,851.604858,1397190
2013-12-06,995.500000,1005.000000,995.500000,1000.150024,857.240540,1446962
2013-12-09,1014.500000,1014.974976,1000.000000,1002.424988,859.190247,1826340
2013-12-10,1000.000000,1044.500000,1000.000000,1041.375000,892.574768,3653334
2013-12-11,1039.500000,1043.425049,1021.500000,1029.025024,881.989502,1556062
2013-12-12,1022.500000,1032.000000,1012.549988,1014.450012,869.497131,1655964
2013-12-13,1018.974976,1022.500000,997.500000,1000.900024,857.883057,3463350
2013-12-16,1006.849976,1019.900024,1002.575012,1009.575012,865.318665,2858500
2013-12-17,1015.799988,1032.925049,1015.000000,1022.674988,876.546997,2995474
2013-12-18,1020.000000,1035.500000,1019.000000,1027.900024,881.025269,1587990
2013-12-19,1037.974976,1055.000000,1031.324951,1040.750000,892.039124,2161986
2013-12-20,1044.050049,1065.000000,1042.925049,1060.275024,908.774109,1965812
2013-12-23,1064.974976,1071.724976,1048.974976,1054.525024,903.845764,1321224
2013-12-24,1059.900024,1064.500000,1052.125000,1055.349976,904.552917,870156
2013-12-26,1057.500000,1058.500000,1045.724976,1050.150024,900.096130,2297194
2013-12-27,1053.500000,1084.949951,1052.500000,1080.324951,925.959167,2479946
2013-12-30,1085.000000,1087.625000,1073.349976,1078.025024,923.988098,1668776
2013-12-31,1080.050049,1092.474976,1075.449951,1086.025024,930.844910,1245776
2014-01-01,1090.050049,1092.250000,1075.550049,1076.650024,922.809509,529952
2014-01-02,1083.000000,1094.500000,1078.074951,1083.500000,928.680603,1726948
2014-01-03,1082.349976,1114.550049,1073.625000,1111.099976,952.336975,2618174
2014-01-06,1114.500000,1122.000000,1098.500000,1119.800049,959.793823,2311810
2014-01-07,1120.000000,1128.224976,1099.500000,1103.074951,945.458313,2897486
2014-01-08,1106.000000,1122.000000,1105.000000,1116.324951,956.815430,2550020
2014-01-09,1114.375000,1127.750000,1111.050049,1120.974976,960.800781,2582206
2014-01-10,1130.000000,1154.900024,1117.500000,1140.449951,977.492798,3369334
2014-01-13,1142.500000,1192.000000,1142.500000,1184.375000,1015.141785,3814316
2014-01-14,1186.000000,1192.400024,1160.000000,1163.375000,997.142395,2974964
2014-01-15,1171.224976,1189.099976,1163.500000,1176.800049,1008.649353,3048854
2014-01-16,1190.000000,1190.050049,1162.500000,1175.150024,1007.234985,2997962
2014-01-17,1149.000000,1149.000000,1103.025024,1106.525024,948.415527,7564756
2014-01-20,1109.474976,1175.000000,1107.750000,1169.099976,1002.049316,6010558
2014-01-21,1167.000000,1169.625000,1137.550049,1140.150024,977.236084,3132282
2014-01-22,1143.550049,1148.425049,1132.050049,1137.025024,974.557251,2384030
2014-01-23,1134.050049,1138.349976,1118.650024,1126.224976,965.300842,2290762
2014-01-24,1122.000000,1141.625000,1117.500000,1124.349976,963.693909,1850266
2014-01-27,1113.000000,1129.750000,1110.050049,1114.800049,957.210693,2532948
2014-01-28,1116.000000,1123.925049,1098.050049,1106.175049,949.805054,2852166
2014-01-29,1120.000000,1120.000000,1102.500000,1104.900024,948.710388,1698076
2014-01-30,1099.025024,1113.500000,1095.000000,1108.800049,952.059143,2225250
2014-01-31,1112.550049,1134.900024,1110.500000,1120.525024,962.126648,2174246
2014-02-03,1111.000000,1122.125000,1095.400024,1097.224976,942.120483,1362480
2014-02-04,1087.000000,1087.500000,1056.025024,1075.675049,923.616760,2694166
2014-02-05,1081.900024,1100.000000,1070.000000,1097.199951,942.098816,1853650
2014-02-06,1090.000000,1094.949951,1072.500000,1087.625000,933.877441,1922652
2014-02-07,1095.000000,1097.500000,1065.500000,1072.199951,920.632813,1990912
2014-02-10,1072.000000,1072.000000,1042.550049,1046.775024,898.801941,4019270
2014-02-11,1050.000000,1063.250000,1048.000000,1050.849976,902.300842,3568786
2014-02-12,1059.000000,1061.800049,1047.500000,1052.724976,903.910950,3074348
2014-02-13,1053.500000,1069.199951,1048.250000,1066.875000,916.060669,2094350
2014-02-14,1068.949951,1092.375000,1064.050049,1083.949951,930.721985,1910062
2014-02-17,1080.000000,1093.000000,1073.599976,1082.699951,929.648315,1670394
2014-02-18,1082.500000,1095.500000,1077.925049,1083.000000,929.906128,1526916
2014-02-19,1085.000000,1107.500000,1081.125000,1098.974976,943.622864,1072918
2014-02-20,1103.000000,1111.000000,1091.400024,1094.675049,939.930664,1587924
2014-02-21,1099.000000,1106.500000,1095.375000,1102.849976,946.950073,1717860
2014-02-24,1102.000000,1102.625000,1085.050049,1088.949951,935.015137,2450424
2014-02-25,1094.500000,1099.750000,1090.000000,1094.449951,939.737305,3305374
2014-02-26,1097.000000,1097.500000,1088.574951,1091.074951,936.839478,3859712
2014-02-28,1080.500000,1140.000000,1080.074951,1137.875000,977.024048,3988192
2014-03-03,1135.900024,1149.500000,1114.000000,1120.025024,961.697205,1606078
2014-03-04,1116.599976,1127.000000,1112.000000,1120.324951,961.954712,2030332
2014-03-05,1127.425049,1143.125000,1121.275024,1125.949951,966.784546,2302006
2014-03-06,1126.425049,1130.000000,1116.074951,1120.375000,961.997681,1314562
2014-03-07,1122.750000,1125.025024,1076.400024,1114.250000,956.738525,4698472
2014-03-10,1114.050049,1114.250000,1067.500000,1071.324951,919.881470,3829768
